generated_index,candidate_id,prompt_window_id,real_index,activity_name,chest_gyro_x_mean_zerr,chest_gyro_x_std_relerr,chest_gyro_x_range_zerr,chest_gyro_x_stats_score,chest_gyro_y_mean_zerr,chest_gyro_y_std_relerr,chest_gyro_y_range_zerr,chest_gyro_y_stats_score,chest_gyro_z_mean_zerr,chest_gyro_z_std_relerr,chest_gyro_z_range_zerr,chest_gyro_z_stats_score,mean_zerr_avg,std_relerr_avg,range_zerr_avg,stats_score,max_channel_stats_score
102,103,5524,103,walking,0.08211682948928613,0.2095968310649578,1.0838331525142377,0.3334520947245451,0.2069568470784813,0.38342171717601214,0.35601887885172645,0.3073552014721427,0.3218363171945046,0.5152684490747127,0.6845826844312827,0.4717584433939435,0.20363666458742402,0.36942899910522753,0.7081449052657489,0.3708552465302104,0.4717584433939435
168,172,5593,172,walking,0.1284749002718344,0.5751274223942374,2.2350984003901067,0.7284606091444501,0.1790927212346684,0.11320080811327154,0.8444132143800909,0.28580005461519414,0.07689992812963632,0.09043202033409709,0.16007527278019829,0.09894783394153303,0.12815584987871304,0.25958675028053535,1.079862295850132,0.3710694992337258,0.7284606091444501
136,139,5560,139,walking,0.09068160063408791,1.0326643548113235,1.1909752612418316,0.6875334344265309,0.35337336822634646,0.005845969631558434,0.17175067677384326,0.17803787049793063,0.2688611335104162,0.0787872401150791,0.6023167423768475,0.2595226979255676,0.2376387007902835,0.3724325215193203,0.6550142267975074,0.375031334283343,0.6875334344265309
29,29,5450,29,walking,0.06151566130760759,0.49602259690769185,1.419686796566168,0.5069526625993535,0.07808343234548488,0.49249422651512437,1.3631272950861342,0.5008565225614705,0.11900596696596878,0.007409004064706621,0.3359285816779503,0.11775170474786023,0.08620168687302042,0.33197527582917424,1.0395808911100841,0.3751869633028947,0.5069526625993535
49,49,5470,49,walking,0.01876914672099561,0.18536334482145145,0.6307985107531257,0.20781269876760394,0.7560988535012074,0.25520222000834775,1.4614319516542675,0.6968068197346756,0.15739301437581027,0.17545514195053658,0.5658506071126017,0.24630938395305912,0.3107536715326711,0.20534023559344527,0.8860270231733316,0.3836429674851129,0.6968068197346756
125,127,5548,127,walking,0.11891912340701045,0.37130036679181183,1.6648440260987183,0.5290566012992726,0.23064935145278773,0.21779044800334502,0.9307157707711061,0.3655190739366743,0.11679428840594434,0.2575084054192831,0.5642573465144514,0.26257254683298126,0.15545425442191418,0.28219974007147997,1.053272381128092,0.38571607402297603,0.5290566012992726
115,116,5537,116,walking,0.1849267974427219,0.5830403769620552,1.4571823730446778,0.5986233443708464,0.03843699435393016,0.033573865890502895,0.6853982834021252,0.16588400077819826,0.10423254537675167,0.3574029044882333,1.0586993091301231,0.39639404177201865,0.10919877905780125,0.3246723824469305,1.0670933218589753,0.3869671289736878,0.5986233443708464
75,76,5497,76,walking,0.14673459174617237,0.028619262556366605,0.9527238267936454,0.2606863070797447,0.2814537093324481,0.9436190713126703,1.3195137194867403,0.7539318561553955,0.049877728769367594,0.09092129169923865,0.49809878462688933,0.15593936511282036,0.15935534328266268,0.35438654185609186,0.9234454436357584,0.39018584278265356,0.7539318561553955
91,92,5513,92,walking,0.09550600791616098,0.51790159621409,0.8761036821774073,0.4205837780875819,0.010570487808807623,0.7344727475419005,1.1332982802323128,0.5246769501867459,0.08460773273504205,0.3363472052982874,0.3992167813437326,0.2482253314820783,0.06356140948667022,0.5295738496847593,0.8028729145844844,0.3978286865854687,0.5246769501867459
13,13,5434,13,walking,0.2062966669930352,0.20803872744242347,0.5840368705325657,0.28254153188069664,0.7608686482757948,0.9027783662946393,0.7167150608236857,0.8088018179929108,0.12495771928990702,0.12396866956828861,0.0544337597266084,0.11045730748859994,0.36404101151957896,0.41159525443511713,0.45172856369428666,0.4006002191207358,0.8088018179929108
174,178,5599,178,walking,0.07292094544297265,0.6825436190251382,1.9100098907947543,0.6841878039461952,0.02182819894104625,0.10364359914114644,0.651532357223189,0.1804951906775149,0.0194639565987385,0.3479471253261504,0.9633489470528469,0.33963422218052497,0.03807103366091913,0.37804478116414497,1.1749637316902632,0.4014390722680783,0.6841878039461952
6,6,5427,6,walking,0.1510348926494076,0.41716041382710645,0.653088126212928,0.3578957478331912,0.6365917638155799,0.05689348120234802,0.22622611604887863,0.32263932121694694,0.0119389146566391,0.7281067505311432,1.2046933053584583,0.5369569271468047,0.2665218570405422,0.40072021518686585,0.6946691825400882,0.4058306653989809,0.5369569271468047
24,24,5445,24,walking,0.05249724555015564,0.5104197263717651,0.5578346071243285,0.3367337101936341,0.5505853437777586,0.34953237929434144,1.3391035877683626,0.6278678067825125,0.10455155909061431,0.2920018037160238,0.5329348492622376,0.2652083149751028,0.23587804947284285,0.38398463646071007,0.8099576813849763,0.4099366106504164,0.6278678067825125
164,168,5589,168,walking,0.08821746264677124,0.07663003097017447,1.6515023831827231,0.39623947408332294,0.14830164215733518,0.6714014047015029,1.3121331940710017,0.5903078575577356,0.17966672442733667,0.20294239781677148,0.5684256166507193,0.2667287722277871,0.13872860974381437,0.31699127782948294,1.1773537313014815,0.41775870128961523,0.5903078575577356
